Date,Open,High,Low,Close,Close Change %,Volume,Weekday,High % Above Open,
"Monday, April 13, 2020","2,782.46","2,782.46","2,721.17","2,761.63",-1.01%,"2,888,789,425",Monday,0,
"Thursday, April 09, 2020","2,776.99","2,818.57","2,762.36","2,789.82",1.45%,"4,342,818,091",Thursday,1.497304636,
"Wednesday, April 08, 2020","2,685.00","2,760.75","2,663.30","2,749.98",3.41%,"3,318,686,143",Wednesday,2.82122905,
"Tuesday, April 07, 2020","2,738.65","2,756.89","2,657.67","2,659.41",-0.16%,"4,206,339,443",Tuesday,0.66602158,
"Monday, April 06, 2020","2,578.28","2,676.85","2,574.57","2,663.68",7.03%,"3,991,892,636",Monday,3.823091363,
"Friday, April 03, 2020","2,514.92","2,538.18","2,459.96","2,488.65",-1.51%,"3,575,358,211",Friday,0.924880314,
"Thursday, April 02, 2020","2,458.54","2,533.22","2,455.79","2,526.90",2.28%,"3,836,236,442",Thursday,3.037575146,
"Wednesday, April 01, 2020","2,498.08","2,522.75","2,447.49","2,470.50",-4.41%,"3,655,731,070",Wednesday,0.987558445,
"Tuesday, March 31, 2020","2,614.69","2,641.39","2,571.15","2,584.59",-1.60%,"3,974,554,375",Tuesday,1.021153559,
"Monday, March 30, 2020","2,558.98","2,631.80","2,545.28","2,626.65",3.35%,"3,360,491,543",Monday,2.84566507,
"Friday, March 27, 2020","2,555.87","2,615.91","2,520.02","2,541.47",-3.37%,"3,573,483,585",Friday,2.349102263,
"Thursday, March 26, 2020","2,501.29","2,637.01","2,500.72","2,630.07",6.24%,"4,299,320,055",Thursday,5.426000184,
"Wednesday, March 25, 2020","2,457.77","2,571.42","2,407.53","2,475.56",1.15%,"4,837,198,372",Wednesday,4.624110474,
"Tuesday, March 24, 2020","2,344.44","2,449.71","2,344.44","2,447.33",9.38%,"4,677,400,234",Tuesday,4.490198086,
"Monday, March 23, 2020","2,290.71","2,300.73","2,191.86","2,237.40",-2.93%,"4,617,078,431",Monday,0.437418966,
"Friday, March 20, 2020","2,431.94","2,453.01","2,295.56","2,304.92",-4.34%,"5,264,097,631",Friday,0.866386506,
"Thursday, March 19, 2020","2,393.48","2,466.97","2,319.78","2,409.39",0.47%,"4,495,695,693",Thursday,3.070424654,
"Wednesday, March 18, 2020","2,436.50","2,453.57","2,280.52","2,398.10",-5.18%,"5,178,694,373",Wednesday,0.700595116,
"Tuesday, March 17, 2020","2,425.66","2,553.93","2,367.04","2,529.19",6.00%,"4,806,025,527",Tuesday,5.288045316,
"Monday, March 16, 2020","2,508.59","2,562.98","2,380.94","2,386.13",-11.98%,"4,600,783,654",Monday,2.168150236,
"Friday, March 13, 2020","2,569.99","2,711.33","2,492.37","2,711.02",9.29%,"4,895,412,936",Friday,5.499632294,
"Thursday, March 12, 2020","2,630.86","2,660.95","2,478.86","2,480.64",-9.51%,"5,200,767,566",Thursday,1.143732468,
"Wednesday, March 11, 2020","2,825.60","2,825.60","2,707.22","2,741.38",-4.89%,"4,241,642,899",Wednesday,0,
"Tuesday, March 10, 2020","2,813.48","2,882.59","2,734.00","2,882.23",4.94%,"4,346,012,322",Tuesday,2.45638853,
"Monday, March 09, 2020","2,863.89","2,863.89","2,734.43","2,746.56",-7.60%,"4,706,064,078",Monday,0,
"Friday, March 06, 2020","2,954.20","2,985.93","2,901.54","2,972.37",-1.71%,"3,910,119,484",Friday,1.074064044,
"Thursday, March 05, 2020","3,075.70","3,083.04","2,999.83","3,023.94",-3.39%,"3,234,688,726",Thursday,0.238644861,
"Wednesday, March 04, 2020","3,045.75","3,130.97","3,034.38","3,130.12",4.22%,"3,078,036,175",Wednesday,2.797997209,
"Tuesday, March 03, 2020","3,096.46","3,136.72","2,976.63","3,003.37",-2.81%,"3,871,212,179",Tuesday,1.300194416,
"Monday, March 02, 2020","2,974.28","3,090.96","2,945.19","3,090.23",4.60%,"3,819,116,740",Monday,3.92296623,
"Friday, February 28, 2020","2,916.90","2,959.72","2,855.84","2,954.22",-0.82%,"5,105,362,152",Friday,1.467996846,
"Thursday, February 27, 2020","3,062.54","3,097.07","2,977.39","2,978.76",-4.42%,"3,907,715,268",Thursday,1.127495478,
"Wednesday, February 26, 2020","3,139.90","3,182.51","3,108.99","3,116.39",-0.38%,"2,992,301,140",Wednesday,1.357049588,
"Tuesday, February 25, 2020","3,238.94","3,246.99","3,118.77","3,128.21",-3.03%,"3,132,889,940",Tuesday,0.248538102,
"Monday, February 24, 2020","3,257.61","3,259.81","3,214.65","3,225.89",-3.35%,"2,717,348,399",Monday,0.067534174,
"Friday, February 21, 2020","3,360.50","3,360.76","3,328.45","3,337.75",-1.05%,"2,104,700,857",Friday,0.007736944,
"Thursday, February 20, 2020","3,380.45","3,389.15","3,341.02","3,373.23",-0.38%,"2,016,548,341",Thursday,0.257362186,
"Wednesday, February 19, 2020","3,380.39","3,393.52","3,378.83","3,386.15",0.47%,"1,711,946,279",Wednesday,0.388416721,
"Tuesday, February 18, 2020","3,369.04","3,375.01","3,355.61","3,370.29",-0.29%,"1,865,392,416",Tuesday,0.177201814,
"Friday, February 14, 2020","3,378.08","3,380.69","3,366.15","3,380.16",0.18%,"1,648,157,072",Friday,0.077262824,
"Thursday, February 13, 2020","3,365.90","3,385.09","3,360.52","3,373.94",-0.16%,"1,886,207,698",Thursday,0.570129832,
"Wednesday, February 12, 2020","3,370.50","3,381.47","3,369.72","3,379.45",0.65%,"2,006,519,340",Wednesday,0.325470998,
"Tuesday, February 11, 2020","3,365.87","3,375.63","3,352.72","3,357.75",0.17%,"1,863,190,856",Tuesday,0.289969607,
"Monday, February 10, 2020","3,318.28","3,352.26","3,317.77","3,352.09",0.73%,"1,699,054,266",Monday,1.024024495,
"Friday, February 07, 2020","3,335.54","3,341.42","3,322.12","3,327.71",-0.54%,"1,846,439,738",Friday,0.1762833,
"Thursday, February 06, 2020","3,344.92","3,347.96","3,334.39","3,345.78",0.33%,"1,953,737,177",Thursday,0.090884087,
"Wednesday, February 05, 2020","3,324.91","3,337.58","3,313.75","3,334.69",1.13%,"2,252,878,600",Wednesday,0.381062946,
"Tuesday, February 04, 2020","3,280.61","3,306.92","3,280.61","3,297.59",1.50%,"2,140,871,720",Tuesday,0.801984997,
"Monday, February 03, 2020","3,235.66","3,268.44","3,235.66","3,248.92",0.73%,"2,080,767,120",Monday,1.013085429,
"Friday, January 31, 2020","3,282.33","3,282.33","3,214.68","3,225.52",-1.77%,"2,678,835,839",Friday,0,
"Thursday, January 30, 2020","3,256.45","3,285.91","3,242.80","3,283.66",0.31%,"2,253,788,999",Thursday,0.904666124,
"Wednesday, January 29, 2020","3,289.46","3,293.47","3,271.89","3,273.40",-0.09%,"2,084,087,513",Wednesday,0.121904507,
"Tuesday, January 28, 2020","3,255.35","3,285.78","3,253.22","3,276.24",1.01%,"1,927,261,468",Tuesday,0.934768919,
"Monday, January 27, 2020","3,247.16","3,258.85","3,234.50","3,243.63",-1.57%,"2,136,117,899",Monday,0.360006898,
"Friday, January 24, 2020","3,333.10","3,333.18","3,281.53","3,295.47",-0.90%,"2,106,787,710",Friday,0.002400168,
"Thursday, January 23, 2020","3,315.77","3,326.88","3,301.87","3,325.54",0.11%,"2,034,159,847",Thursday,0.33506546,
"Wednesday, January 22, 2020","3,330.02","3,337.77","3,320.04","3,321.75",0.03%,"1,852,031,183",Wednesday,0.232731335,
"Tuesday, January 21, 2020","3,321.03","3,329.79","3,316.61","3,320.79",-0.27%,"2,190,847,523",Tuesday,0.263773588,
"Friday, January 17, 2020","3,323.66","3,329.88","3,318.86","3,329.62",0.39%,"2,097,343,426",Friday,0.187143089,
"Thursday, January 16, 2020","3,302.97","3,317.11","3,302.82","3,316.81",0.84%,"1,795,632,375",Thursday,0.428099559,
"Wednesday, January 15, 2020","3,282.27","3,298.66","3,280.69","3,289.29",0.19%,"1,781,972,412",Wednesday,0.499349536,
"Tuesday, January 14, 2020","3,285.35","3,294.25","3,277.19","3,283.15",-0.15%,"1,924,882,221",Tuesday,0.2708996,
"Monday, January 13, 2020","3,271.13","3,288.13","3,268.43","3,288.13",0.70%,"1,730,551,341",Monday,0.519698086,
"Friday, January 10, 2020","3,281.81","3,282.99","3,260.86","3,265.35",-0.29%,"1,623,629,246",Friday,0.035955768,
"Thursday, January 09, 2020","3,266.03","3,275.58","3,263.67","3,274.70",0.67%,"1,839,202,233",Thursday,0.292403928,
"Wednesday, January 08, 2020","3,238.59","3,267.07","3,236.67","3,253.05",0.49%,"1,921,189,956",Wednesday,0.879395045,
"Tuesday, January 07, 2020","3,241.86","3,244.91","3,232.43","3,237.18",-0.28%,"1,849,578,843",Tuesday,0.094081793,
"Monday, January 06, 2020","3,217.55","3,246.84","3,214.64","3,246.28",0.35%,"1,833,999,145",Monday,0.910319964,
"Friday, January 03, 2020","3,226.36","3,246.15","3,222.34","3,234.85",-0.71%,"1,733,947,876",Friday,0.613384743,
"Thursday, January 02, 2020","3,244.67","3,258.14","3,235.53","3,257.85",0.84%,"1,813,749,343",Thursday,0.415142372,
"Tuesday, December 31, 2019","3,215.18","3,231.72","3,212.03","3,230.78",0.29%,"1,285,724,433",Tuesday,0.514434651,
"Monday, December 30, 2019","3,240.09","3,240.92","3,216.57","3,221.29",-0.58%,"1,181,640,579",Monday,0.025616572,
"Friday, December 27, 2019","3,247.23","3,247.93","3,234.37","3,240.02",0.00%,"1,101,102,056",Friday,0.021556835,
"Thursday, December 26, 2019","3,227.20","3,240.08","3,227.20","3,239.91",0.51%,"1,047,945,052",Thursday,0.399107586,
"Tuesday, December 24, 2019","3,225.45","3,226.43","3,220.51","3,223.38",-0.02%,"589,329,817",Tuesday,0.030383357,
"Monday, December 23, 2019","3,226.05","3,227.78","3,222.30","3,224.01",0.09%,"1,526,843,199",Monday,0.053625951,
"Friday, December 20, 2019","3,223.33","3,225.65","3,216.03","3,221.22",0.49%,"3,697,537,000",Friday,0.071975255,
"Thursday, December 19, 2019","3,192.32","3,205.48","3,192.32","3,205.37",0.45%,"1,923,928,144",Thursday,0.412239374,
"Wednesday, December 18, 2019","3,195.21","3,198.48","3,191.14","3,191.14",-0.04%,"2,109,637,089",Wednesday,0.102340691,
"Tuesday, December 17, 2019","3,195.40","3,198.22","3,191.03","3,192.52",0.03%,"1,971,590,974",Tuesday,0.088251862,
"Monday, December 16, 2019","3,183.63","3,197.71","3,183.63","3,191.45",0.71%,"2,164,545,446",Monday,0.442262449,
"Friday, December 13, 2019","3,166.65","3,182.68","3,156.51","3,168.80",0.01%,"1,934,682,971",Friday,0.506213191,
"Thursday, December 12, 2019","3,141.23","3,176.28","3,138.47","3,168.57",0.86%,"2,217,305,086",Thursday,1.115804955,
"Wednesday, December 11, 2019","3,135.75","3,143.98","3,133.21","3,141.63",0.29%,"1,663,261,842",Wednesday,0.262457147,
"Tuesday, December 10, 2019","3,135.36","3,142.12","3,126.09","3,132.52",-0.11%,"1,641,661,702",Tuesday,0.215605226,
"Monday, December 09, 2019","3,141.86","3,148.87","3,135.46","3,135.96",-0.32%,"1,572,519,451",Monday,0.223116243,
"Friday, December 06, 2019","3,134.62","3,150.60","3,134.62","3,145.91",0.91%,"1,688,196,494",Friday,0.50979066,
"Thursday, December 05, 2019","3,119.21","3,119.45","3,103.76","3,117.43",0.15%,"1,583,216,916",Thursday,0.007694256,
"Wednesday, December 04, 2019","3,103.50","3,119.38","3,102.53","3,112.76",0.63%,"1,791,049,394",Wednesday,0.511680361,
"Tuesday, December 03, 2019","3,087.41","3,094.97","3,070.33","3,093.20",-0.66%,"1,991,484,979",Tuesday,0.244865437,
"Monday, December 02, 2019","3,143.85","3,144.31","3,110.78","3,113.87",-0.86%,"1,786,642,208",Monday,0.014631741,
"Friday, November 29, 2019","3,147.18","3,150.30","3,139.34","3,140.98",-0.40%,"830,226,893",Friday,0.09913637,
"Wednesday, November 27, 2019","3,145.49","3,154.26","3,143.41","3,153.63",0.42%,"1,493,045,171",Wednesday,0.278811886,
"Tuesday, November 26, 2019","3,134.85","3,142.69","3,131.00","3,140.52",0.22%,"2,454,169,908",Tuesday,0.250091711,
"Monday, November 25, 2019","3,117.44","3,133.83","3,117.44","3,133.64",0.75%,"1,904,704,053",Monday,0.525751899,
"Friday, November 22, 2019","3,111.41","3,112.87","3,099.26","3,110.29",0.22%,"1,598,304,145",Friday,0.046924063,
"Thursday, November 21, 2019","3,108.49","3,110.11","3,094.55","3,103.54",-0.16%,"1,862,138,394",Thursday,0.052115336,
"Wednesday, November 20, 2019","3,114.66","3,118.97","3,091.41","3,108.46",-0.38%,"2,347,345,205",Wednesday,0.138377865,
"Tuesday, November 19, 2019","3,127.45","3,127.64","3,113.47","3,120.18",-0.06%,"1,893,627,054",Tuesday,0.006075237,
"Monday, November 18, 2019","3,117.91","3,124.17","3,112.06","3,122.03",0.05%,"1,834,376,060",Monday,0.200775519,
"Friday, November 15, 2019","3,107.92","3,120.46","3,104.60","3,120.46",0.77%,"1,842,834,490",Friday,0.403485289,
"Thursday, November 14, 2019","3,090.75","3,098.20","3,083.26","3,096.63",0.08%,"1,658,728,244",Thursday,0.241041818,
"Wednesday, November 13, 2019","3,084.18","3,098.06","3,078.80","3,094.04",0.07%,"1,716,744,635",Wednesday,0.450038584,
"Tuesday, November 12, 2019","3,089.28","3,102.61","3,084.73","3,091.84",0.16%,"1,682,131,599",Tuesday,0.431492128,
"Monday, November 11, 2019","3,080.33","3,088.33","3,075.82","3,087.01",-0.20%,"1,396,622,112",Monday,0.259712433,
"Friday, November 08, 2019","3,081.25","3,093.09","3,073.58","3,093.08",0.26%,"1,681,254,206",Friday,0.384259635,
"Thursday, November 07, 2019","3,087.02","3,097.77","3,080.23","3,085.18",0.27%,"2,121,266,812",Thursday,0.348232276,
"Wednesday, November 06, 2019","3,075.10","3,078.34","3,065.89","3,076.78",0.07%,"1,996,215,805",Wednesday,0.105362427,
"Tuesday, November 05, 2019","3,080.80","3,083.95","3,072.15","3,074.62",-0.12%,"2,198,808,087",Tuesday,0.10224617,
"Monday, November 04, 2019","3,078.96","3,085.20","3,074.87","3,078.27",0.37%,"2,114,369,155",Monday,0.202665835,
"Friday, November 01, 2019","3,050.72","3,066.95","3,050.72","3,066.91",0.97%,"1,939,523,128",Friday,0.532005559,
"Thursday, October 31, 2019","3,046.90","3,046.90","3,023.19","3,037.56",-0.30%,"2,207,521,396",Thursday,0,
"Wednesday, October 30, 2019","3,039.74","3,050.10","3,025.96","3,046.77",0.33%,"1,968,172,946",Wednesday,0.340818623,
"Tuesday, October 29, 2019","3,035.39","3,047.87","3,034.81","3,036.89",-0.08%,"1,811,955,801",Tuesday,0.411149803,
"Monday, October 28, 2019","3,032.12","3,044.08","3,032.12","3,039.42",0.56%,"1,871,168,000",Monday,0.394443492,
"Friday, October 25, 2019","3,003.32","3,027.39","3,001.94","3,022.55",0.41%,"1,773,425,903",Friday,0.801446399,
"Thursday, October 24, 2019","3,014.78","3,016.07","3,000.42","3,010.29",0.19%,"1,907,204,109",Thursday,0.042789192,
"Wednesday, October 23, 2019","2,994.01","3,004.78","2,991.21","3,004.52",0.28%,"1,760,876,330",Wednesday,0.359718237,
"Tuesday, October 22, 2019","3,010.73","3,014.57","2,995.04","2,995.99",-0.36%,"1,843,264,600",Tuesday,0.127543818,
"Monday, October 21, 2019","2,996.48","3,007.33","2,995.35","3,006.72",0.69%,"1,749,381,230",Monday,0.362091521,
"Friday, October 18, 2019","2,996.84","3,000.00","2,976.31","2,986.20",-0.39%,"1,958,170,580",Friday,0.105444401,
"Thursday, October 17, 2019","3,000.77","3,008.29","2,991.79","2,997.95",0.28%,"1,608,275,648",Thursday,0.250602345,
"Wednesday, October 16, 2019","2,989.68","2,997.54","2,985.20","2,989.69",-0.20%,"1,715,129,618",Wednesday,0.262904391,
"Tuesday, October 15, 2019","2,973.61","3,003.28","2,973.61","2,995.68",1.00%,"1,676,566,148",Tuesday,0.997777113,
"Monday, October 14, 2019","2,965.81","2,972.84","2,962.94","2,966.15",-0.14%,"1,332,783,825",Monday,0.237034739,
"Friday, October 11, 2019","2,963.07","2,993.28","2,963.07","2,970.27",1.09%,"1,952,864,648",Friday,1.019550669,
"Thursday, October 10, 2019","2,918.55","2,948.46","2,917.12","2,938.13",0.64%,"1,630,780,755",Thursday,1.024823971,
"Wednesday, October 09, 2019","2,911.10","2,929.32","2,907.41","2,919.40",0.91%,"1,399,498,312",Wednesday,0.625880251,
"Tuesday, October 08, 2019","2,920.40","2,925.47","2,892.66","2,893.06",-1.56%,"1,799,239,411",Tuesday,0.173606355,
"Monday, October 07, 2019","2,944.23","2,959.75","2,935.68","2,938.79",-0.45%,"1,482,577,549",Monday,0.527132731,
"Friday, October 04, 2019","2,918.56","2,953.74","2,918.56","2,952.01",1.42%,"1,588,350,569",Friday,1.205388959,
"Thursday, October 03, 2019","2,885.38","2,911.13","2,855.94","2,910.63",0.80%,"1,840,318,927",Thursday,0.892430113,
"Wednesday, October 02, 2019","2,924.78","2,924.78","2,874.93","2,887.61",-1.79%,"2,099,537,823",Wednesday,0,
"Tuesday, October 01, 2019","2,983.69","2,992.53","2,938.70","2,940.25",-1.23%,"1,854,474,211",Tuesday,0.296277428,
"Monday, September 30, 2019","2,967.07","2,983.85","2,967.07","2,976.74",0.50%,"1,619,488,531",Monday,0.565541089,
"Friday, September 27, 2019","2,985.47","2,987.31","2,945.53","2,961.79",-0.53%,"1,770,249,086",Friday,0.061631837,
"Thursday, September 26, 2019","2,985.73","2,987.28","2,963.71","2,977.62",-0.24%,"1,576,180,229",Thursday,0.051913602,
"Wednesday, September 25, 2019","2,968.35","2,989.82","2,952.86","2,984.87",0.62%,"1,736,836,854",Wednesday,0.723297455,
"Tuesday, September 24, 2019","3,002.43","3,007.98","2,957.73","2,966.60",-0.84%,"1,998,292,825",Tuesday,0.184850271,
"Monday, September 23, 2019","2,983.50","2,999.15","2,982.23","2,991.78",-0.01%,"1,528,956,583",Monday,0.524551701,
"Friday, September 20, 2019","3,008.42","3,016.37","2,984.68","2,992.07",-0.49%,"3,168,780,443",Friday,0.264258315,
"Thursday, September 19, 2019","3,010.36","3,021.99","3,003.16","3,006.79",0.00%,"1,532,360,244",Thursday,0.386332532,
"Wednesday, September 18, 2019","3,001.50","3,007.83","2,978.57","3,006.73",0.03%,"1,699,007,868",Wednesday,0.210894553,
"Tuesday, September 17, 2019","2,995.67","3,006.21","2,993.73","3,005.70",0.26%,"1,835,650,335",Tuesday,0.351841157,
"Monday, September 16, 2019","2,996.41","3,002.19","2,990.67","2,997.96",-0.31%,"1,865,797,043",Monday,0.192897501,
"Friday, September 13, 2019","3,012.21","3,017.33","3,002.90","3,007.39",-0.07%,"1,885,111,636",Friday,0.169974869,
"Thursday, September 12, 2019","3,009.08","3,020.74","3,000.92","3,009.57",0.29%,"2,094,596,634",Thursday,0.387493852,
"Wednesday, September 11, 2019","2,981.41","3,000.93","2,975.31","3,000.93",0.72%,"2,023,030,989",Wednesday,0.654723772,
"Tuesday, September 10, 2019","2,971.01","2,979.39","2,957.01","2,979.39",0.03%,"2,313,900,765",Tuesday,0.282058963,
"Monday, September 09, 2019","2,988.43","2,989.43","2,969.39","2,978.43",-0.01%,"2,109,065,868",Monday,0.033462387,
"Friday, September 06, 2019","2,980.33","2,985.03","2,972.51","2,978.71",0.09%,"1,660,754,923",Friday,0.157700657,
"Thursday, September 05, 2019","2,960.60","2,985.86","2,960.60","2,976.00",1.30%,"1,963,239,384",Thursday,0.853205431,
"Wednesday, September 04, 2019","2,924.67","2,938.84","2,921.86","2,937.78",1.08%,"1,638,025,756",Wednesday,0.484499106,
"Tuesday, September 03, 2019","2,909.01","2,914.39","2,891.85","2,906.27",-0.69%,"1,709,526,221",Tuesday,0.184942644,
"Friday, August 30, 2019","2,937.09","2,940.43","2,913.32","2,926.46",0.06%,"1,598,876,741",Friday,0.113718,
"Thursday, August 29, 2019","2,910.37","2,930.50","2,905.67","2,924.58",1.27%,"1,597,362,926",Thursday,0.691664634,
"Wednesday, August 28, 2019","2,861.28","2,890.03","2,853.05","2,887.94",0.65%,"1,657,199,496",Wednesday,1.004795057,
"Tuesday, August 27, 2019","2,893.14","2,898.79","2,860.59","2,869.16",-0.32%,"3,533,630,000",Tuesday,0.195289547,
"Monday, August 26, 2019","2,866.70","2,879.27","2,856.00","2,878.38",1.10%,"2,857,600,000",Monday,0.438483273,
"Friday, August 23, 2019","2,911.07","2,927.01","2,834.97","2,847.11",-2.59%,"3,937,300,000",Friday,0.547564985,
"Thursday, August 22, 2019","2,930.94","2,939.08","2,904.51","2,922.95",-0.05%,"2,890,880,000",Thursday,0.2777266,
"Wednesday, August 21, 2019","2,922.04","2,928.73","2,917.91","2,924.43",0.82%,"3,011,190,000",Wednesday,0.228949638,
"Tuesday, August 20, 2019","2,919.01","2,923.60","2,899.60","2,900.51",-0.79%,"3,066,300,000",Tuesday,0.157245093,
"Monday, August 19, 2019","2,913.48","2,931.00","2,913.48","2,923.65",1.21%,"3,212,880,000",Monday,0.601342724,
"Friday, August 16, 2019","2,864.74","2,893.63","2,864.74","2,888.68",1.44%,"3,498,150,000",Friday,1.008468482,
"Thursday, August 15, 2019","2,846.20","2,856.58","2,825.51","2,847.60",0.25%,"4,038,000,000",Thursday,0.364696789,
"Wednesday, August 14, 2019","2,894.15","2,894.15","2,839.64","2,840.60",-2.93%,"2,517,842,505",Wednesday,0,
"Tuesday, August 13, 2019","2,883.09","2,943.31","2,877.05","2,926.32",1.51%,"2,124,660,274",Tuesday,2.088731188,
"Monday, August 12, 2019","2,907.07","2,907.58","2,873.14","2,882.70",-1.23%,"1,429,830,500",Monday,0.017543437,
"Friday, August 09, 2019","2,930.51","2,935.75","2,900.15","2,918.65",-0.66%,"1,871,695,620",Friday,0.178808467,
"Thursday, August 08, 2019","2,896.21","2,938.72","2,894.47","2,938.09",1.88%,"2,200,175,953",Thursday,1.467780306,
"Wednesday, August 07, 2019","2,858.65","2,892.17","2,825.71","2,883.98",0.08%,"2,329,155,659",Wednesday,1.172581463,
"Tuesday, August 06, 2019","2,861.18","2,884.40","2,847.42","2,881.77",1.30%,"2,163,428,425",Tuesday,0.811553275,
"Monday, August 05, 2019","2,898.07","2,898.07","2,822.12","2,844.74",-2.98%,"2,606,393,506",Monday,0,
"Friday, August 02, 2019","2,943.90","2,945.50","2,914.11","2,932.05",-0.73%,"2,171,864,394",Friday,0.054349672,
"Thursday, August 01, 2019","2,980.32","3,013.59","2,945.23","2,953.56",-0.90%,"2,677,038,479",Thursday,1.116323079,
"Wednesday, July 31, 2019","3,016.22","3,017.40","2,958.08","2,980.38",-1.09%,"2,695,656,114",Wednesday,0.039121815,
"Tuesday, July 30, 2019","3,007.66","3,017.19","3,000.94","3,013.18",-0.26%,"1,837,519,861",Tuesday,0.316857624,
"Monday, July 29, 2019","3,024.47","3,025.61","3,014.30","3,020.97",-0.16%,"1,732,417,688",Monday,0.037692554,
"Friday, July 26, 2019","3,013.25","3,027.98","3,012.59","3,025.86",0.74%,"1,760,275,795",Friday,0.488840952,
"Thursday, July 25, 2019","3,016.26","3,016.31","2,997.24","3,003.67",-0.53%,"1,962,350,966",Thursday,0.001657682,
"Wednesday, July 24, 2019","2,998.77","3,019.59","2,996.82","3,019.56",0.47%,"1,899,614,679",Wednesday,0.694284657,
"Tuesday, July 23, 2019","2,994.74","3,005.90","2,988.56","3,005.47",0.68%,"1,860,349,723",Tuesday,0.372653386,
"Monday, July 22, 2019","2,981.93","2,990.71","2,976.65","2,985.03",0.28%,"1,624,055,161",Monday,0.294440178,
"Friday, July 19, 2019","3,004.26","3,006.02","2,975.86","2,976.61",-0.62%,"1,802,878,587",Friday,0.058583478,
"Thursday, July 18, 2019","2,978.87","2,998.28","2,973.09","2,995.11",0.36%,"1,785,486,236",Thursday,0.651589361,
"Wednesday, July 17, 2019","3,005.10","3,005.26","2,984.25","2,984.42",-0.65%,"1,729,526,194",Wednesday,0.005324282,
"Tuesday, July 16, 2019","3,012.13","3,015.02","3,001.15","3,004.04",-0.34%,"1,733,673,888",Tuesday,0.095945394,
"Monday, July 15, 2019","3,017.80","3,017.80","3,008.77","3,014.30",0.02%,"1,583,223,938",Monday,0,
"Friday, July 12, 2019","3,003.36","3,013.92","3,001.87","3,013.77",0.46%,"1,597,339,745",Friday,0.351606201,
"Thursday, July 11, 2019","2,999.62","3,002.33","2,988.80","2,999.91",0.23%,"1,715,105,034",Thursday,0.090344777,
"Wednesday, July 10, 2019","2,989.30","3,002.98","2,984.62","2,993.07",0.45%,"1,631,673,115",Wednesday,0.457632222,
"Tuesday, July 09, 2019","2,965.52","2,981.90","2,963.44","2,979.63",0.12%,"1,636,493,097",Tuesday,0.552348323,
"Monday, July 08, 2019","2,990.41","2,990.41","2,970.09","2,975.95",-0.48%,"1,554,002,628",Monday,0,
"Friday, July 05, 2019","2,984.25","2,994.03","2,967.97","2,990.41",-0.18%,"1,259,728,660",Friday,0.327720533,
"Thursday, July 04, 2019","2,941.76","2,995.84","2,955.92","2,995.82",0.60%,"1,093,866,706",Thursday,1.83835527,
"Wednesday, July 03, 2019","2,978.08","2,978.08","2,978.08","2,978.08",0.17%,"1,076,121,811",Wednesday,0,
"Tuesday, July 02, 2019","2,941.76","2,973.21","2,955.92","2,973.01",0.29%,"1,656,797,094",Tuesday,1.069087893,
"Monday, July 01, 2019","2,941.76","2,977.93","2,941.76","2,964.33",0.77%,"2,042,077,046",Monday,1.22953606,
"Friday, June 28, 2019","2,932.94","2,943.98","2,929.05","2,941.76",0.58%,"2,959,726,110",Friday,0.37641411,
"Thursday, June 27, 2019","2,919.66","2,929.30","2,918.57","2,924.92",0.38%,"1,725,782,515",Thursday,0.330175431,
"Wednesday, June 26, 2019","2,926.07","2,932.59","2,912.99","2,913.78",-0.12%,"2,005,584,141",Wednesday,0.222824471,
"Tuesday, June 25, 2019","2,945.78","2,946.52","2,916.01","2,917.38",-0.95%,"2,020,032,887",Tuesday,0.025120681,
"Monday, June 24, 2019","2,951.42","2,954.92","2,944.05","2,945.35",-0.17%,"1,733,220,416",Monday,0.118586985,
"Friday, June 21, 2019","2,952.71","2,964.15","2,946.87","2,950.46",-0.13%,"3,033,185,232",Friday,0.38744069,
"Thursday, June 20, 2019","2,949.60","2,958.06","2,931.50","2,954.18",0.95%,"2,057,677,854",Thursday,0.286818552,
"Wednesday, June 19, 2019","2,920.55","2,931.74","2,911.43","2,926.46",0.30%,"1,864,220,237",Wednesday,0.38314701,
"Tuesday, June 18, 2019","2,906.71","2,930.79","2,905.44","2,917.75",0.97%,"2,003,753,210",Tuesday,0.828428017,
"Monday, June 17, 2019","2,889.75","2,897.27","2,887.30","2,889.67",0.09%,"1,579,314,342",Monday,0.260230124,
"Friday, June 14, 2019","2,886.82","2,894.45","2,879.62","2,886.98",-0.16%,"1,562,976,924",Friday,0.264304667,
"Thursday, June 13, 2019","2,886.24","2,895.24","2,881.99","2,891.64",0.41%,"1,638,957,193",Thursday,0.311824381,
"Wednesday, June 12, 2019","2,882.73","2,888.57","2,874.68","2,879.84",-0.20%,"1,618,915,586",Wednesday,0.202585743,
"Tuesday, June 11, 2019","2,903.27","2,910.61","2,878.53","2,885.72",-0.03%,"2,038,179,621",Tuesday,0.252818374,
"Monday, June 10, 2019","2,885.83","2,904.77","2,885.51","2,886.73",0.47%,"1,854,780,007",Monday,0.656310316,
"Friday, June 07, 2019","2,852.87","2,884.97","2,852.87","2,873.34",1.05%,"1,848,513,805",Friday,1.125182711,
"Thursday, June 06, 2019","2,828.51","2,852.10","2,822.45","2,843.49",0.61%,"1,949,547,652",Thursday,0.834008011,
"Wednesday, June 05, 2019","2,818.09","2,827.28","2,800.92","2,826.15",0.82%,"2,031,189,576",Wednesday,0.326107399,
